name,parent,concept_name,source,standard_semantic_hierarchy
Fishing knives manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Flatware, nonprecious and precious plated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Forks, table, nonprecious and precious plated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Hair clippers for human use, nonelectric, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Hunting knives manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Kitchen cutlery, nonprecious and precious plated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Kitchen utensils, fabricated metal (e.g., colanders, garlic presses, ice cream scoops, spatulas), manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Knife blades manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Knife blanks manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Knives (e.g., hunting, pocket, table nonprecious, table precious plated) manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Nonstick metal cooking utensils,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Plated metal cutlery manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Plated metal flatware manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Pocket knives manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Potato mashers manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Pots and pans, fabricated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Pressure cookers, household-type, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Razor blades manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Razors (except electric) manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Safety razor blades manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Safety razors manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Scissors, nonelectric, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Shears, nonelectric, household-type (e.g., kitchen, barber, tailor) manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Spoons, table, nonprecious and precious plated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
Straight razors manufacturing,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Swords, nonprecious and precious plated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Table cutlery, nonprecious and precious plated metal, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Tailors' scissors, nonelectric, manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Teakettles and coffee pots, fabricated metal (except electric, glass), manufacturing","Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",Index Description,2022 NAICS,Yes
"Agricultural handtools (e.g., hay forks, hoes, rakes, spades), nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Augers, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Awls manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Axes manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Bearing pullers, handtools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Bits, edge tool, woodworking, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Blades, saw, all types, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Blow torches manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Calipers and dividers, machinists' precision tools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Can openers (except electric) manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Carpenter's handtools, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Caulking guns, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
C-clamps manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Chain saw blades manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Chisels manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Clippers for animal use, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Coordinate and contour measuring machines, machinists' precision tools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Counterbores and countersinking bits, woodworking, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Cutters, glass, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Cutting dies (e.g., paper, leather, textile) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Cutting dies (except metal cutting) manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Dial indicators, machinists' precision tools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Dies, cutting (except metal cutting), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Dies, steel rule (except metal cutting), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Dividers, machinists' precision tools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Drawknives manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Drill bits, woodworking, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Drills, handheld, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Edge tools, woodworking (e.g., augers, bits, countersinks), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Engraver's handtools, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Files, handheld, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Fish wire (i.e., electrical wiring tool) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Forks, handtools (e.g., garden, hay, manure), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Gauge blocks, machinists' precision tools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Gauges, machinists' precision tools (except optical), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Gear pullers, handtools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Gouges, woodworking, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Grass mowing equipment, nonpowered lawn and garden, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Guns, caulking, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Hair clippers for animal use, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Hammers, handtools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Handheld edge tools (except scissors-type), nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Handtool metal blades (e.g., putty knives, scrapers, screwdrivers) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Handtools, machinists' precision, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Handtools, motor vehicle mechanics', manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Hatchets manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Hedge shears and trimmers, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Hoes, garden and mason's handtools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Hooks, handtools (e.g., baling, bush, grass, husking), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Jacks (except hydraulic, pneumatic) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Jeweler's handtools, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Knives and bits for woodworking lathes, planers, and shapers manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Lawn edgers, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Lawnmowers, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Leaf skimmers and rakes, nonpowered swimming pool, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Levels, carpenter's, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Machetes manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Machine knives (except metal cutting) manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Machinists' precision measuring tools (except optical) manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Mallets (e.g., rubber, wood) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Mason's handtools manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Mattocks (i.e., handtools) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Mauls, metal, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Measuring tools, machinist's (except optical), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Mechanic's handtools, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Metal cutting saw blades manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Micrometers, machinist's precision tools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Miter boxes manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Picks (i.e., handtools) manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Planes, handheld, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Pliers, handtools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Plumbers' handtools, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Post hole diggers, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Precision tools, machinist's (except optical), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Pruners manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Pry (i.e., crow) bars manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Punches (except paper), nonpowered handtool, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Putty knives manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Rakes, nonpowered handtool, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Rasps, handheld, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Ratchets, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Rulers, metal, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Saw blades, all types, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Saws, hand, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Scoops, metal (except kitchen-type), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Screwdrivers, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Screwjacks manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Scythes manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Shears, nonelectric, tool-type (e.g., garden, pruners, tinsnip), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Shovels, handheld, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Sickles manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Sledgehammers manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Sockets and socket sets manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Soldering guns and irons, handheld (including electric), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Soldering iron tips and tiplets manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Spades and shovels, handheld, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Squares, carpenters', metal, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Stone cutting saw blades manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Stonecutters' handtools, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Tape measures, metal, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Tinners' snips manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Tools, hand, metal blade (e.g., putty knives, scrapers, screwdrivers)",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Tools, handheld, nonpowered (except kitchen-type), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Tools, woodworking edge (e.g., augers, bits, countersinks), manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Trimmers, hedge, nonelectric, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Trowels manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Vises (except machine tool attachments) manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Wheel pullers, handtools, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
Wood cutting saw blades manufacturing,Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Wrenches, handtools, nonpowered, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Yardsticks, metal, manufacturing",Saw Blade and Handtool Manufacturing ,Index Description,2022 NAICS,Yes
"Buildings, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Carports, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Dwellings, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Farm buildings, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Garages, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Greenhouses, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Houses, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Panels, prefabricated metal building, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Portable buildings, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Prefabricated buildings, metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Prefabricated homes, metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
Sections for prefabricated metal buildings manufacturing,Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Sheds (e.g., garden, storage, utility), prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Silos, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Utility buildings, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Warehouses, prefabricated metal, manufacturing",Prefabricated Metal Building and Component Manufacturing ,Index Description,2022 NAICS,Yes
"Barge sections, prefabricated metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Bars, concrete reinforcing, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Boat sections, prefabricated metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Bridge sections, prefabricated metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Concrete reinforcing bar (rebar) assemblies, fabrication",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Dam gates, metal plate, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Expansion joints, metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
Fabricated bar joists manufacturing,Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
Fabricated structural metal manufacturing,Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Flood gates, metal plate, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Floor jacks, metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Floor posts, adjustable metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Highway bridge sections, prefabricated metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Joists, fabricated bar, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Landing mats, aircraft, metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Radio and television tower sections, fabricated structural metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Railway bridge sections, prefabricated metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Ship sections, prefabricated metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
Steel joists manufacturing,Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
Steel railroad car racks manufacturing,Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Structural steel, fabricated, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Television tower sections, fabricated structural metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Transmission tower sections, fabricated structural metal, manufacturing",Fabricated Structural Metal Manufacturing ,Index Description,2022 NAICS,Yes
"Airlocks, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Baffles, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Bins, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Breechings, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Buoys, fabricated plate work metal, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Casings, scroll, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Chutes, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Covers, annealing, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Covers, floating, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Culverts, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Cupolas, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Cyclones, industrial, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Ducting, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
Fabricated plate work manufacturing,Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Floating covers, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Flumes, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Fumigating chambers, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Hoods, industrial, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Hoppers, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Jackets, industrial, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Ladle bails, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Ladles, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Liners, industrial, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Nuclear shielding, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Penstocks, fabricated metal plate, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pile shells, fabricated metal plate, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pipe, fabricated metal plate, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Plate work (e.g., bending, cutting, punching, shaping, welding), fabricated metal, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Racks (e.g., trash), fabricated metal plate, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Reactor containment vessels, fabricated metal plate, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Rocket casings, fabricated metal work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Smokestacks, fabricated metal boiler plate, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Space simulation chambers, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Sterilizing chambers, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Trash racks, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Troughs, industrial, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Truss plates, metal, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Tunnel lining, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Tunnels, wind, fabricated metal plate work, manufacturing",Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
Weldments manufacturing,Plate Work Manufacturing ,Index Description,2022 NAICS,Yes
"Baseboards, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Casements, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Door and jamb assemblies, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Door frames and sash, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Doors, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Fire doors, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Frames, door and window, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Garage doors, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Hangar doors, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Jalousies, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Louver windows, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Molding and trim (except motor vehicle), metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Rolling doors for industrial buildings and warehouses, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Sash, door and window, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Screen doors, metal frame, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Screens, door and window, metal frame, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Shutters, door and window, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Skylights, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Storm doors and windows, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
